,artist_name,album_name,release_date,total_tracks
4,Alejandro Fernández,Rompiendo Fronteras,2017-01-13,11
5,Alejandro Fernández,Esencial Alejandro Fernández,2016-05-20,31
6,Alejandro Fernández,Sueño Contigo,2015-11-13,14
7,Alejandro Fernández,Confidencias Reales (En Vivo Desde El Teatro Real),2014-12-09,19
9,Alejandro Fernández,Confidencias,2013-01-01,11
10,Alejandro Fernández,Dos Mundos Revolución En Vivo (Live At El Lunario En La Ciudad De México/2010),2010-01-01,13
11,Alejandro Fernández,Dos Mundos,2009-01-01,23
12,Alejandro Fernández,Dos Mundos (2 Component Packaging – Spain Version),2009-01-01,22
13,Alejandro Fernández,Dos Mundos - Evolución,2009-01-01,12
16,Alejandro Fernández,Dos Mundos Tradición,2009-01-01,11
17,Alejandro Fernández,Dos Mundos - Tradición,2009-01-01,11
18,Alejandro Fernández,De Noche - Clasicos A Mi Manera,2008-07-14,16
19,Alejandro Fernández,15 Años De Exitos,2007-11-28,16
0,Christina Aguilera,Stripped - 20Th Anniversary Edition,2022-10-21,22
1,Christina Aguilera,Aguilera,2022-09-27,14
2,Christina Aguilera,Liberation,2018-06-15,15
4,Christina Aguilera,Lotus (Deluxe Version),2012-11-12,17
6,Christina Aguilera,Bionic (Deluxe Version),2010-06-08,24
7,Christina Aguilera,Back To Basics,2006-08-14,22
8,Christina Aguilera,Stripped,2002-07-19,20
9,Christina Aguilera,Just Be Free,2001,12
10,Christina Aguilera,My Kind Of Christmas,2000-11-03,11
11,Christina Aguilera,Mi Reflejo,2000,15
12,Christina Aguilera,Christina Aguilera (Expanded Edition),1999,18
13,Christina Aguilera,La Luz,2022-09-29,2
14,Christina Aguilera,La Tormenta,2022-05-30,5
15,Christina Aguilera,Suéltame,2022-05-30,1
16,Christina Aguilera,La Fuerza,2022-01-21,6
17,Christina Aguilera,Santo,2022-01-20,1
18,Christina Aguilera,Somos Nada,2021-11-18,1
19,Christina Aguilera,Pa Mis Muchachas (Feat. Nathy Peluso),2021-10-22,1
0,Thalia,Thalia'S Mixtape,2023-04-28,11
1,Thalia,Desamorfosis,2021-05-14,14
2,Thalia,"Viva Kids, Vol. 2",2020-05-29,15
3,Thalia,Valiente,2018-11-09,13
4,Thalia,Latina,2016-05-06,13
5,Thalia,Amore Mio (Deluxe Edition),2014-11-04,14
6,Thalia,"Viva Kids, Vol. 1",2014-03-25,11
7,Thalia,"Thalía ""Viva Tour"" (En Vivo)",2014-02-25,12
8,Thalia,"Thalia ""Viva Tour"" (En Vivo)",2013-11-19,16
9,Thalia,Habítame Siempre Edición Especial,2013-08-27,17
10,Thalia,Habítame Siempre,2013-02-08,13
12,Thalia,Habítame Siempre (Bonus Tracks Version),2012-11-19,15
13,Thalia,Thalia En Primera Fila... Un Año Después,2010-09-27,17
14,Thalia,Thalia En Primera Fila,2009-11-30,14
17,Thalia,Lunada,2008-01-01,11
18,Thalia,El Sexto Sentido,2005-01-01,17
0,Jesse & Joy,Clichés,2022-05-06,15
1,Jesse & Joy,Aire (Versión Día),2020-05-08,14
2,Jesse & Joy,Jesse & Joy,2017-02-03,12
3,Jesse & Joy,Un Besito Más,2015-12-04,13
4,Jesse & Joy,Soltando Al Perro (Usa),2014-03-25,18
5,Jesse & Joy,Soltando Al Perro,2013-12-17,19
6,Jesse & Joy,¿Con Quién Se Queda El Perro? (Deluxe),2012-02-21,20
7,Jesse & Joy,¿Con Quién Se Queda El Perro? (Spain Standard),2012-02-21,14
8,Jesse & Joy,¿Con Quién Se Queda El Perro?,2011-12-06,14
10,Jesse & Joy,Electricidad,2009-09-15,11
11,Jesse & Joy,Electricidad (Apple),2009-09-15,12
12,Jesse & Joy,Esta Es Mi Vida [Sesiones],2008-09-09,11
13,Jesse & Joy,Esta Es Mi Vida - Edición Espacial,2007-09-04,16
14,Jesse & Joy,Esta Es Mi Vida,2006-07-18,12
15,Vanesa Martín,Si Pudiera,2022-05-27,1
16,Jesse & Joy,Imagina,2022-05-05,1
18,Jesse & Joy,Respirar,2022-01-21,1
19,Jesse & Joy,Llórale A Tu Madre,2021-12-02,1
0,Mario Domm,Mexi-Funky-Music,2001-09-25,12
1,Banda MS de Sergio Lizárraga,Un Chingo De Tequila,2023-02-03,1
2,Rafael Aguilar,Dueles,2022-12-24,1
3,Mario Domm,Sueño Americano,2018-07-27,1
4,Alejandro Sanz,¿Lo Ves? / Mientes,2011-01-01,1
5,Various Artists,Matecitos Y Rutas Argentinas,2023-03-31,41
6,Various Artists,Corazón Roto,2023-03-03,60
7,Various Artists,Para Cantar En El Coche,2022-08-05,70
8,Various Artists,Radar De Éxitos: Para Cantar,2022-07-13,39
9,Various Artists,Radar De Éxitos: Con Ñ,2022-07-13,68
10,Edgar Oceransky,Estoy Aquí - 20 Años,2022-01-20,12
11,Various Artists,Dale Al Play!: Pop En Español,2022-01-05,89
12,Malú,Mil Batallas,2021-10-22,12
13,Various Artists,Juerga En Casa: Clásicos,2021-01-22,70
14,Various Artists,Tardes De Pastelería,2020-11-06,25
15,Various Artists,Solo Lo Mejor: Clásicos,2020-09-04,69
16,Various Artists,Solo Pop En Español,2020-08-14,120
17,Various Artists,Me Encantan Los Clásicos,2020-07-31,89
18,Various Artists,Pop Español 2010-2020,2020-07-17,40
19,Various Artists,Color Esperanza / Sólo Le Pido A Dios (Versión México),2020-05-31,1
0,Reik,Ahora,2019-05-31,9
1,Reik,Des/Amor,2016-06-17,11
2,Reik,Reik En Vivo Auditorio Nacional,2013-04-02,23
3,Reik,Peligro,2012-06-22,20
5,Reik,Un Dia Mas (Edicion Especial),2008,15
6,Reik,Reik Sesion Metropolitana,2007-06-29,13
7,Reik,Secuencia,2006-11-14,11
8,Reik,Reik,2005-05-24,11
10,LAGOS,No Se Acaba Hasta Que Acabe,2023-02-14,1
11,Leo Rizzi,No Siempre Quedará París (Remix),2023-02-03,1
12,Reik,A Mi Lado,2022-10-28,1
13,Beret,Mirando A La Luna (Feat. Reik),2022-10-14,1
14,Reik,5 Estrellas,2022-08-25,1
15,Reik,Last Christmas,2022-08-17,1
16,Santa Fe Klan,Llévame,2022-08-11,1
17,Andrés Cepeda,Tu Despertador,2022-07-28,1
18,Dímelo Flow,Winnie Pooh,2022-04-28,1
19,Ricky Martin,A Veces Bien Y A Veces Mal,2022-04-14,1
0,DLD,Ocho,2023-03-16,10
1,DLD,Transcender,2020-03-13,10
2,DLD,Futura (Edición Especial [En Vivo]),2016-07-29,15
3,DLD,Futura,2015-03-10,11
4,DLD,Futura (Track By Track Commentary),2015-03-10,24
5,DLD,Dld - En Vivo Desde El Auditorio Nacional,2013-11-06,16
6,DLD,Primario,2013-08-06,15
8,DLD,Por Encima,2009-01-01,13
9,DLD,Ventura,2007-05-05,12
11,DLD,Almas Rotas,2023-02-24,1
12,DLD,Tóxico,2022-11-11,1
13,De Saloon,Rescatame,2022-10-07,1
14,DLD,Está Bien,2022-08-09,1
15,DLD,El Accidente,2022-07-01,1
16,Turf,Lamento Boliviano,2022-06-08,1
17,Leo Dan,No Existe Una Ley (En Vivo),2020-04-10,1
18,DLD,Hasta Siempre,2019-11-29,1
19,DLD,Miércoles,2019-10-23,1
0,Alejandra Guzman,Sexo Pudor Y Lagrimas 2 (Música Original De La Película),2022-01-31,26
1,Alejandra Guzman,La Guzmán Live At The Roxy (Commentary),2019-09-20,12
2,Alejandra Guzman,La Guzmán Live At The Roxy,2019-09-06,24
3,Gloria Trevi,Versus World Tour (En Vivo Desde Arena Ciudad De México),2017-11-24,34
4,Gloria Trevi,Versus,2017-06-30,10
6,Alejandra Guzman,Singles,2016-11-11,21
7,Alejandra Guzman,Lo Mejor De...,2016-07-01,20
8,Alejandra Guzman,A + No Poder,2015-09-11,12
9,Alejandra Guzman,La Guzmán En Primera Fila,2014-11-04,18
10,Alejandra Guzman,12 Favoritas,2014-10-14,12
11,Alejandra Guzman,Imprescindibles,2014-01-01,14
13,Alejandra Guzman,La Historia Audio De Colección,2013-01-01,20
14,Gloria Trevi,Frente A Frente,2012-04-03,20
15,Alejandra Guzman,16 Éxitos De Oro,2012-01-01,16
16,Alejandra Guzman,Alejandra Guzmán 20 Años De Exito Con Moderatto (Edición Especial),2012-01-01,17
18,Alejandra Guzman,Mi Generación - Los Clásicos,2012-01-01,18
19,Alejandra Guzman,Alejandra Guzmán 20 Años De Éxitos En Vivo Con Moderatto,2011-01-01,15
0,Río Roma,Rojo,2021-01-29,14
1,Río Roma,Eres La Persona Correcta En El Momento Equivocado (Deluxe Edition),2017-03-24,26
2,Río Roma,Otra Vida,2014-03-18,19
3,Río Roma,Al Fin Te Encontré,2012-07-24,18
5,Río Roma,Beso Prohibido,2023-02-03,1
6,Río Roma,Seis Canciones Y Un Tequila,2022-09-23,6
7,Río Roma,¿Será Prudente?,2022-09-22,1
8,Mocedades,El Vendedor,2022-07-01,1
9,Río Roma,Amor Eterno,2022-05-06,1
10,Río Roma,Tú Me Gustas,2022-03-04,1
11,Río Roma,Por Ella Tomo,2021-10-22,1
12,Río Roma,Por Fin Me Enamoré,2021-09-06,1
13,Río Roma,Fue Un Placer Amarte,2021-08-27,1
14,Grupo Firme,Un Tequila,2021-07-07,1
15,Río Roma,Tú Eres Mi Amor (Versión Regional Mexicana),2021-05-28,1
16,Río Roma,Lo Más Romántico De,2021-02-10,6
17,Río Roma,"Maggica Navidad (Feat. Debi Nova, Ricardo Velasquez, Paty Menéndez, Rodolfo Bueso, Zelaya & Ale) [Remix]",2020-11-18,1
18,Kane Brown,Homesick,2020-08-13,1
19,Río Roma,Lo Siento Mucho (Versión Mariachi),2020-04-30,1
0,Paula Arenas,Déjame Llorarte,2023-04-14,1
1,Alex Ubago,A Gritos De Esperanza (Feat. Jesús Navarro),2021-09-24,1
2,Tom & Collins,Malo,2019-08-16,1
3,Natalia Jiménez,Nunca Es Tarde,2019-03-08,1
4,Cristian Castro,La Malquerida,2014-07-08,1
5,Jesús Navarro,Quédate Conmigo,2014-04-15,1
6,Various Artists,Cuando Sea Joven (Original Motion Picture Soundtrack),2022-09-16,13
7,Alex Ubago,20 Años,2022-05-13,18
8,Filippa Giordano,Friends & Legends Duets,2018-10-12,13
9,Beatriz Luengo,Cuerpo Y Alma,2018-05-18,18
10,Miranda!,Fuerte,2017-11-24,13
12,Beatriz Luengo,Más Que Suerte (Feat. Jesús Navarro & Jacob Forever) [Remix],2017-03-03,1
13,Beatriz Luengo,Más Que Suerte (Feat. Jesús Navarro),2016-12-09,1
14,Leonel García,Amor Futuro (Edición Especial),2015-11-13,40
15,Leonel García,Amor Futuro,2014-11-11,15
16,Various Artists,Quiero Amarte,2014-04-29,14
17,Thalia,"Thalía ""Viva Tour"" (En Vivo)",2014-02-25,12
18,Thalia,"Thalia ""Viva Tour"" (En Vivo)",2013-11-19,16
19,Various Artists,"Trilogía Sonera: Chappotín, Luis Santí Y Severino Ramos",2013-11-04,18
0,3BallMTY,Somos,2020-02-21,13
1,3BallMTY,Globall,2014-01-01,13
2,3BallMTY,IntéNtalo,2014-01-01,13
3,3BallMTY,Inténtalo (Deluxe Edition),2012-01-01,16
4,NERVO,Pickle (3Ballmty Remix),2021-08-06,1
6,3BallMTY,Ferrari,2020-01-24,1
7,El Chevo,Bubbly (Remix),2019-07-05,1
8,3BallMTY,Ladrón,2019-07-05,1
9,3BallMTY,Quisiera Tenerte,2019-02-08,1
10,3BallMTY,Bailar Contigo,2019-02-01,1
11,3BallMTY,Tequila,2018-11-02,1
13,ATL,Una Fresa,2023-03-17,28
14,Various Artists,Las Retro Chingonas: La Pachanga,2022-11-01,25
15,La Sonora Dinamita,Las Retro Chingonas,2022-07-08,22
17,Various Artists,Canciones Para Bodas,2022-04-22,33
18,Various Artists,Ruta Urbana,2021-11-04,34
19,Various Artists,El Día De Muertos,2021-10-26,20
0,América Sierra,Un Nuevo Amor (Deluxe),2020-11-20,12
1,América Sierra,Un Nuevo Amor,2019-08-23,7
2,América Sierra,Ojos Rojos,2019-02-04,13
3,América Sierra,El Amor Manda,2013-01-01,11
4,América Sierra,Mi Buen Amigo,2020-01-31,1
5,América Sierra,Un Día Sin Ti,2019-07-12,1
6,América Sierra,No Es Tan Sólo La Mitad,2019-06-14,1
7,América Sierra,De Qué Me Sirve,2019-03-29,1
8,América Sierra,Eres Mi Todo,2019-02-04,1
9,América Sierra,Ya Me Harte,2019-02-04,1
10,América Sierra,Mi Gordito,2019-02-04,1
11,América Sierra,Mi Estrella,2016-09-23,1
12,América Sierra,Ponte Las Pilas,2015-02-17,1
13,América Sierra,Te Mentiria,2005-07-04,1
14,Various Artists,¡Palmas Arriba!,2023-04-28,25
15,Various Artists,El Verano,2023-04-18,29
16,Various Artists,Disfruta La Party Vol. 1,2023-02-15,26
17,Various Artists,Party Popera 2023 Vol. 4,2022-12-19,24
18,Various Artists,Primavera Pop 2023 Vol. 4,2022-12-19,25
19,Various Artists,Las Retro Chingonas: La Pachanga,2022-11-01,25
0,El Bebeto,Valió La Pena Con Mariachi,2023-01-20,17
1,El Bebeto,En Vivo Desde Guasave Hasta El Cerro De La Silla,2021-08-06,13
3,El Bebeto,Cuando Te Enamores,2021-01-29,13
5,El Bebeto,Lo Más Romantico De,2021-01-22,20
6,El Bebeto,"Desde El Lunario, Ciudad De México (En Vivo Desde El Lunario/Norteño)",2020-03-20,10
8,El Bebeto,"Desde El Lunario, Ciudad De México (En Vivo Desde El Lunario/Mariachi/Banda)",2020-02-14,10
10,El Bebeto,"Desde El Lunario, Ciudad De México (En Vivo Desde El Lunario/Banda)",2020-01-24,10
12,El Bebeto,Mi Persona Preferida,2019-02-08,12
14,El Bebeto,No Que No (Banda Y Tololoche),2016-08-19,14
15,El Bebeto,No Que No (Banda Y Toloche),2016-07-19,14
16,El Bebeto,En Tu Mirada,2014-01-01,15
18,El Bebeto,Ese Soy Yo,2012-01-01,15
0,Smoky,La Vida De Tony,2017-11-17,14
1,Santa RM,Ella Es,2022-10-28,1
2,Zimple,Más Recio Que Ayer,2022-09-10,1
3,Solitario Mondragon,El Plan,2022-03-18,1
4,Santa Suerte,Ea,2021-12-08,1
5,Beto,Vivencias Mexicanas,2021-03-12,1
6,Romarioh,Todo Lo Contrario,2020-01-31,1
7,West Gold,De Donde Vengo,2019-11-21,1
8,Kid Gallo,No Vas A Volver,2019-03-30,1
9,Smoky,Lo Tuyo Pa' Mi,2017-11-03,1
10,Smoky,Toda La Semana,2017-10-27,1
11,Smoky,Sola,2017-04-07,1
12,Smoky,¿Cuánto Más?,2017-02-10,1
13,Smoky,Tira Las Almohadas,2016-09-09,1
14,Smoky,No Estaba Muerto (Con Mis Bro´S),2016-05-06,1
15,Smoky,Nene,2015-12-17,1
16,Smoky,Hasta Que Te Pude Besar,2015-07-02,1
17,Smoky,Asi Creci Yo (Yo No Creci En El Bronx),2015-05-05,1
18,Various Artists,Oye Mi Amor - El Mejor Pop Mexicano,2023-03-17,30
19,Various Artists,Flow Romántico,2023-03-10,30
0,Wisin,"Multimillo, Vol. 1",2022-07-01,14
1,Wisin,Victory,2017-12-01,16
2,Wisin,Los Vaqueros: La Trilogía,2015-09-04,23
3,Wisin,El Regreso Del Sobreviviente,2014-03-18,13
4,Wisin,El Regreso Del Sobreviviente (Deluxe Edition),2014-03-18,20
5,Wisin,El Sobreviviente,2004,14
6,Wisin,Mi Exxx,2023-04-20,1
7,Wisin,Tu Recuerdo,2023-03-02,1
8,Jovaan,Embustera,2022-12-15,1
9,Wisin,Tiempo,2022-08-31,1
10,Wisin,Volar (Feat. Los Legendarios),2022-06-30,1
11,Dímelo Flow,Crazy,2022-05-20,1
12,Chris Andrew,Mató A Cupido (Remix),2022-05-06,1
13,Don Omar,Soy Yo,2022-04-21,1
15,KEVVO,"Smp (Sol, Mar Y Playa) (With Farruko & Wisin)",2022-03-31,1
16,Wisin,Buenos Días,2022-01-14,1
17,Wisin,Emojis De Corazones (Feat. Los Legendarios),2021-09-24,1
18,Jumbo,Amé (Feat. Zion),2021-08-27,1
19,Wisin,Playita,2021-08-04,1
0,Jennifer Lopez,This Is Me...Then (20Th Anniversary Edition),2022-11-25,16
1,Jennifer Lopez,Marry Me (Original Motion Picture Soundtrack),2022-02-04,13
2,Jennifer Lopez,A.K.A. (Deluxe),2014-06-17,14
4,Jennifer Lopez,A.K.A.,2014-06-17,10
9,Jennifer Lopez,Love? (Deluxe Edition),2011-01-01,16
10,Jennifer Lopez,Love?,2011-01-01,17
12,Jennifer Lopez,Brave,2007-10-09,14
14,Jennifer Lopez,Como Ama Una Mujer,2007-03-27,11
15,Jennifer Lopez,Rebirth,2005-03-01,12
18,Jennifer Lopez,This Is Me...Then,2002-11-19,12
19,Jennifer Lopez,Jenny From The Block - The Remixes,2002-09-26,10
0,Ricky Martin,Pausa (Headphone Mix),2020-07-30,7
1,Ricky Martin,A Quien Quiera Escuchar: Track By Track,2015-02-24,11
2,Ricky Martin,A Quien Quiera Escuchar,2015-02-10,13
3,Ricky Martin,A Quien Quiera Escuchar (Deluxe Edition),2015-02-10,13
4,Ricky Martin,Vida,2015-02-03,10
5,Ricky Martin,Más Música + Alma + Sexo,2011-11-15,23
6,Ricky Martin,Ricky Martin... Live Black & White Tour,2007-11-01,10
7,Ricky Martin,Ricky Martin Mtv Unplugged,2006-11-01,12
8,Ricky Martin,Life,2005-10-11,13
9,Ricky Martin,Almas Del Silencio,2003-04-21,13
10,Ricky Martin,Sound Loaded,2000-10-18,15
12,Ricky Martin,Ricky Martin,1999,14
13,Ricky Martin,Vuelve,1998-02-10,14
14,Ricky Martin,A Medio Vivir,1995-09-12,12
15,Ricky Martin,Me Amaras,1993-04-13,10
17,Ricky Martin,Play,2022-07-13,6
18,Ricky Martin,Ácido Sabor,2022-07-13,1
19,Ricky Martin,Play (Orbital Audio),2022-07-11,6
0,Yandel,Resistencia,2023-01-13,17
1,Tainy,Dynasty,2021-07-15,9
2,Yandel,Quien Contra Mi 2,2020-07-31,22
3,Yandel,The One,2019-03-29,17
4,Yandel,#Update,2017-09-08,14
5,Yandel,Dangerous,2015-11-06,16
6,Yandel,Legacy - De Líder A Leyenda Tour (Deluxe Edition),2015-02-03,20
7,Yandel,De Líder A Leyenda: Track By Track,2014-02-28,18
8,Yandel,De Líder A Leyenda,2013-11-05,17
9,Yandel,Quien Contra Mi,2003,12
10,Yandel,Yandel 150,2022-12-20,1
11,Yandel,Delincuente,2022-12-01,1
12,AriBeatz,Olé Olé (Feat. Ronaldinho Gaúcho),2022-11-25,1
13,IAmChino,Bandida,2022-11-16,1
14,Yandel,Doxxis,2022-10-20,1
15,Yandel,Rómpela,2022-09-09,1
16,Yandel,Nunca Y Pico,2022-06-23,1
17,Dímelo Flow,Otra Copa,2022-06-10,1
18,Nacho,La Buena (Remix),2021-09-03,1
19,Micro TDH,Las Olas,2021-08-31,1
0,Juan Magán,4.0,2019-07-19,15
1,Juan Magán,Quiero Que Sepas,2016-06-24,7
2,Juan Magán,The King Is Back (#Latinibizate),2015-10-16,14
3,Juan Magán,The King Is Back,2013-07-22,7
4,Juan Magán,The King Of Dance,2012-06-19,22
7,Juan Magán,El Barrio,2023-04-16,1
8,Nacho Cano,Hijo De La Guerra (Juan Magán Remix),2023-03-31,1
9,Juan Magán,Bye,2023-03-09,1
10,Juan Magán,Pem,2023-01-26,1
11,Victor Magan,Como Un Tonto,2023-01-12,1
12,Juan Magán,Oda,2022-12-15,1
13,Juan Magán,Nadie Como Tú,2022-11-03,1
14,Juan Magán,No Nos Vamos,2022-09-29,1
15,Topo La Maskara,"Ta Loca (Feat. 3Tenores, David Dluna)",2022-09-23,1
16,Juan Magán,Pa Bailar,2022-09-08,1
17,Juan Magán,Dose,2022-08-25,1
18,Juan Magán,Amanecer,2022-07-21,1
19,Le Twins,Latina,2022-07-14,1
0,Maná,Cama Incendiada,2015-04-21,11
1,Maná,Você É Minha Religião: O Melhor Do Maná,2012-10-26,14
2,Maná,Você É Minha Religião: O Melhor Do Maná (Deluxe Version),2012-10-26,18
3,Maná,Exiliados En La Bahía: Lo Mejor De Maná (Edición Deluxe),2012-08-24,32
4,Maná,Drama Y Luz Edición Deluxe,2011-11-15,16
5,Maná,Drama Y Luz,2011-04-11,12
6,Maná,Drama Y Luz (2020 Remasterizado),2011,14
7,Maná,Arde El Cielo,2008-04-25,14
8,Maná,Amar Es Combatir,2006-08-22,16
12,Maná,Revolución De Amor,2002-08-19,12
14,Maná,Revolución De Amor (2020 Remasterizado),2002,12
15,Maná,Mtv Unplugged,1999-05-14,14
16,Maná,Mtv Unplugged (2020 Remasterizado),1999,14
17,Maná,Sueños Líquidos,1997-10-10,13
18,Maná,Cuando Los Ángeles Lloran,1995-04-24,12
19,Maná,En Vivo,1994-12-02,18
0,Marc Anthony,Pa'Lla Voy,2022-03-04,9
1,Marc Anthony,Opus,2019-05-10,10
2,Marc Anthony,Esencial,2018-05-05,30
3,Marc Anthony,2En1,2017-01-20,16
4,Marc Anthony,3.0,2013-07-23,10
5,Marc Anthony,Iconos,2010-05-24,10
6,Marc Anthony,"Marc Anthony ""El Cantante"" Ost",2007-07-24,10
8,Marc Anthony,Desde Un Principio / From The Beginning,2006-01-01,15
9,Marc Anthony,Amar Sin Mentiras,2005-02-08,10
10,Marc Anthony,Amar Sin Mentiras/ Valió La Pena,2004-11-22,18
11,Marc Anthony,Valio La Pena,2004-07-27,8
16,Marc Anthony,Exitos Eternos,2003-01-01,14
17,Marc Anthony,Mended,2002-11-20,16
0,Motel,Origen (En Vivo),2022-05-13,11
1,Motel,Prisma,2013-08-21,11
4,Motel,Multicolor 2,2011-08-30,15
5,Motel,Multicolor,2010-11-09,11
6,Motel,17Bis,2008-01-01,16
7,Motel,Y Te Vas,2008-01-01,12
8,Motel,17,2007-11-15,12
10,Motel,Motel (Special Edition),2007-03-22,16
11,Motel,Motel,2006-03-20,11
12,Motel,En El Alma,2023-03-31,1
13,2000s POP TOUR,Dime Ven (En Vivo),2023-02-03,1
14,Motel,Por Siempre,2022-12-09,1
15,Motel,Morir Aquí,2022-09-23,1
16,Motel,Bailando Al Amanecer,2022-06-02,1
17,Motel,En La Eternidad (Banda Sonora Original De La Película Un Papá Pirata),2019-10-25,1
18,Motel,Tú Y Yo,2019-01-25,1
19,Motel,Ya No Quiero Mentirte,2016-11-11,1
0,María José,Libertad,2023-01-26,12
1,María José,Conexión (En Vivo),2019-06-07,18
2,María José,Habla Ahora (Edición Especial),2016,16
3,María José,Habla Ahora,2016,12
4,María José,Duetos,2013,14
5,María José,María José... De Noche,2012,14
6,María José,Amante De Lo Bueno,2011,14
7,María José,Amante De Lo Ajeno,2009,13
8,María José,María José,2007-03-13,13
9,María José,Pecado Original,2022-11-25,1
10,María José,Arrepentida Y Sola,2022-09-08,1
11,María José,Culpable O Inocente,2022-08-19,1
12,María León,Prohibido Amarnos,2022-06-15,1
13,María José,Me Quedo Aquí Abajo,2022-05-12,1
14,María José,All I Want For Christmas Is You,2022-05-04,1
15,Gian Marco,No Va A Ser Fácil,2021-10-08,1
16,María José,Ya No Me Acuerdo Más De Ti,2021-02-19,1
17,Café Quijano,Saber Si Estoy A Tiempo (Feat. María José),2020-06-18,1
18,Beto Cuevas,Aquí (Feat. María José),2019-07-05,1
19,María José,Lo Que Tenías Conmigo,2019-05-10,1
0,Sensato,Me Dieron De Alta,2017-05-13,32
1,Sensato,La Gran Manzana (Deluxe Edition),2017-04-28,16
2,Sensato,Dance,2022-12-24,1
3,Sensato,Volare Volare,2022-12-23,1
4,Sensato,Mafutama,2022-12-22,1
5,Sensato,Sojani,2022-12-21,1
6,Sensato,Pills,2022-12-20,1
7,Sensato,Con Los Ojos Cerrao,2022-12-20,1
8,Sensato,Empezamos Desde Abajo,2022-12-12,1
9,Sensato,Gloria A Dios Amen,2022-11-29,1
10,Sensato,Endoguandaramabay,2022-09-10,1
11,Sensato,Queensbridge,2022-02-25,1
12,Sensato,Racheta Versace,2022-02-22,1
13,Sensato,Yo Si Soy Rap,2022-02-11,1
14,Sensato,Conteta,2022-02-04,1
15,Sensato,No Love,2022-01-21,1
16,Sensato,Tony Montana,2021-12-10,1
17,Sensato,Plata O Plomo (Feat. Fuego & Jiggy Drama),2021-11-19,1
18,Sensato,Se Feliz (Feat. Papayo),2021-10-29,1
19,Sensato,All About The Money,2021-04-27,1
0,"Osmani Garcia ""La Voz""",The Best Mix,2023-01-27,13
1,"Osmani Garcia ""La Voz""",La Reina Mía,2021-05-18,14
2,"Osmani Garcia ""La Voz""",Arroz Con Mango,2019-08-02,16
3,"Osmani Garcia ""La Voz""",Los Autores Del Sonido,2017-10-13,11
4,"Osmani Garcia ""La Voz""",Lo Mejor De Osmani Garcia,2017-10-12,17
5,"Osmani Garcia ""La Voz""",Fenómeno Global,2017-10-10,16
6,"Osmani Garcia ""La Voz""",Demasiado Fuerte,2017-10-10,14
7,"Osmani Garcia ""La Voz""",La Fábrica De Éxitos,2012-04-04,13
9,"Osmani Garcia ""La Voz""",El Malcriao (Remasterizado),2011-09-02,12
10,"Osmani Garcia ""La Voz""",Tu Me Gustonix,2023-04-09,1
11,"Osmani Garcia ""La Voz""",Champion,2023-03-16,1
12,"Osmani Garcia ""La Voz""",123 Go,2023-02-24,1
13,"Osmani Garcia ""La Voz""",Mi Llave,2023-02-15,1
14,"Osmani Garcia ""La Voz""",Lo Que Diga El Dj Fiesta Pa Donde,2023-01-20,1
15,"Osmani Garcia ""La Voz""",Flow Yakuza Cara Cola,2023-01-13,1
16,"Osmani Garcia ""La Voz""",Cuba Es Repartera,2022-11-14,1
17,"Osmani Garcia ""La Voz""",Bárbaro Barbero,2022-10-07,1
18,"Osmani Garcia ""La Voz""",Somos Uno,2022-09-30,1
19,"Osmani Garcia ""La Voz""",Cada Vez Que Despiertes,2022-09-23,1
0,León Larregui,Metrópolis (Live),2017-03-03,15
1,León Larregui,Volumixes,2016-12-02,7
2,León Larregui,Voluma,2016-03-11,12
3,León Larregui,Solstis (Edición Limitada),2013-01-01,15
4,León Larregui,Solstis - De León Larregui,2012-01-01,10
6,León Larregui,Fake News + Alba,2023-04-14,2
7,León Larregui,Holidays - Chromocosmic Avenue,2023-03-10,2
8,León Larregui,Amantes - Su Majestad La Eternidad,2023-02-10,2
9,Celest,Revelación,2022-07-19,1
10,Rob,Contour,2022-07-13,1
11,Various Artists,Rock-Era Vol. 5,2023-05-02,29
12,Various Artists,Rock-Era Vol. 2,2023-05-02,26
13,Various Artists,Fiesta Colorida Vol. 5,2023-05-01,28
14,Various Artists,S.O.S Fiesta Vol. 5,2023-05-01,28
15,Various Artists,Tonos Bailables Vol. 2,2023-04-28,25
16,Various Artists,Tonos Bailables Vol. 3,2023-04-28,21
17,Various Artists,Fiesta Gigante Vol. 2,2023-04-20,22
18,Various Artists,Fiesta Gigante Vol. 3,2023-04-20,26
19,Various Artists,Evolución Rock Vol. 1,2023-04-10,29
0,Torreblanca,Bella Época: En Vivo Desde El Teatro Milán,2022-09-10,11
1,Torreblanca,Todo El Mundo Está Roto,2021-09-10,11
2,Torreblanca,¿Alguien Sabe Qué Día Es Hoy?,2021-09-10,10
3,Torreblanca,Algo Se Quedó Sin Decir,2016-09-23,8
4,Torreblanca,El Polvo En La Luz (Track-By-Track),2014-11-03,25
5,Torreblanca,El Polvo En La Luz,2014-10-21,12
7,Torreblanca,Bella Época (Edición Especial),2013-05-23,15
8,Torreblanca,Bella Época,2011-09-27,11
9,Torreblanca,Tanguyú / Canción De Cuna Gatuna,2022-09-09,2
10,Torreblanca,T. E. M. E. R.,2021-11-19,1
11,Torreblanca,Clases De Historia,2021-09-03,1
12,Torreblanca,En La Sauna,2021-06-25,1
13,Torreblanca,Manjares,2020-12-18,1
14,Torreblanca,Día De La Marmota,2020-12-11,1
