,artist_name,album_name,release_date,total_tracks
13,Alex Gargolas,Amor Tóxico,2021-08-26,1
14,Alex Gargolas,Ganas,2021-08-26,1
15,Alex Gargolas,Las Gargolas,2021-08-26,1
16,Alex Gargolas,Por La Ciudad,2021-08-26,1
17,Alex Gargolas,Promesa,2021-08-26,1
18,Alex Gargolas,Toda La Noche,2021-08-26,1
19,Alex Gargolas,La Presión,2021-08-13,1
0,Daddy Yankee,Legendaddy,2022-03-25,19
1,Daddy Yankee,"2K20, Pt. 3 (Live)",2020-12-25,20
2,Daddy Yankee,"2K20, Pt. 2 (Live)",2020-12-12,22
3,Daddy Yankee,"2K20, Pt. 1 (Live)",2020-12-04,21
4,Daddy Yankee,King Daddy,2013-01-01,11
5,Daddy Yankee,Muve Sessions: Prestige,2012-01-01,25
6,Daddy Yankee,Prestige,2012-01-01,19
11,Daddy Yankee,Mundial (Deluxe Version),2010-04-27,15
12,Daddy Yankee,Mundial,2010-04-27,13
13,Daddy Yankee,Talento De Barrio,2008-08-12,16
14,Daddy Yankee,El Cartel: The Big Boss,2007-06-05,21
15,Daddy Yankee,Barrio Fino En Directo,2006-01-01,16
18,Daddy Yankee,Barrio Fino (Bonus Track Version),2004-07-13,23
19,Daddy Yankee,Los Homerun-Es,2003-09-23,23
0,Nicky Jam,Infinity,2021-08-27,15
2,Nicky Jam,Intimo,2019-11-01,15
3,Nicky Jam,Íntimo,2019-11-01,15
4,Nicky Jam,Fénix,2017-01-20,26
5,Nicky Jam,Fenix,2017-01-11,26
6,Nicky Jam,Vida Escante,2016-11-11,16
7,Nicky Jam,Exitos,2016-02-24,10
8,Nicky Jam,Nicky Jam Hits,2014-09-09,8
9,Nicky Jam,Salon De La Fama,2014-02-15,18
10,Nicky Jam,The Black Carpet,2007-01-01,14
11,Luis R Conriquez,Como El Viento,2023-03-24,1
12,Jowell & Randy,En La Intimidad,2023-03-16,1
13,Nicky Jam,Toy A Mil,2023-01-19,1
15,Xyron,La Glock Remix (Feat. Yandel),2022-12-16,1
16,Anuel AA,Mientes,2022-12-08,1
17,Black Eyed Peas,Get Down,2022-11-09,1
18,Richard Orlinski,I See (Remixes),2022-08-12,5
19,Richard Orlinski,"I See Remixes (Feat. Jon Z, Preston Harris & Dawty Music)",2022-08-12,5
0,Juanes,Un Día Normal (20Th Anniversary Remastered),2022-05-20,12
1,Juanes,Origen,2021-05-27,12
2,Juanes,Más Futuro Que Pasado,2019-11-22,13
3,Juanes,Mis Planes Son Amarte,2017-05-12,12
4,Juanes,Loco De Amor (Tour Edition),2015-06-29,15
5,Juanes,Loco De Amor,2014-01-01,12
7,Juanes,Tr3S Presents Juanes Mtv Unplugged,2012-01-01,14
8,Juanes,P.A.R.C.E.,2010-01-01,10
9,Juanes,P.A.R.C.E. (Deluxe Version),2010-01-01,12
11,Juanes,La Vida Es Un Ratico En Vivo,2008-01-01,24
15,Juanes,La Vida... Es Un Ratico (Exclusive Track Version),2007-01-01,15
16,Juanes,La Vida Es Un Ratico,2007-01-01,15
19,Juanes,La Vida... Es Un Ratico,2007-01-01,14
0,Nelly Furtado,Loose (Expanded Edition),2021-06-04,32
1,Nelly Furtado,The Ride,2017-03-31,12
2,Nelly Furtado,The Spirit Indestructible,2012-01-01,13
7,Nelly Furtado,The Spirit Indestructible (Deluxe Version),2012-01-01,19
11,Nelly Furtado,The Spirit Indestructible (Deluxe),2012-01-01,20
12,Nelly Furtado,Mi Plan,2009-01-01,12
13,Nelly Furtado,Loose - The Concert,2007-01-01,11
14,Nelly Furtado,Loose (Es),2006-01-01,13
15,Nelly Furtado,Loose (Japan Version),2006-01-01,18
16,Nelly Furtado,Loose,2006-01-01,17
0,Cristian Castro,"Gracias Príncipe, El Más Grande Tributo A José José",2019-10-11,25
1,Cristian Castro,Mi Tributo A Juan Gabriel,2018-08-24,13
2,Cristian Castro,Dicen,2016-09-30,12
3,Cristian Castro,Lo Mejor De Cristian Castro Y Aleks Syntek,2015-09-25,16
4,Cristian Castro,Cristian Castro En Primera Fila - Día 2,2014-04-01,13
5,Cristian Castro,Cristian Castro En Primera Fila - Día 1,2013-04-01,13
6,Cristian Castro,Primer Amor Los Éxitos,2013-01-01,18
7,Cristian Castro,"El Romántico, El Príncipe",2012-02-28,20
8,Cristian Castro,Mi Amigo El Príncipe,2011-11-01,14
9,Cristian Castro,Mi Amigo El Príncipe (La Historia Continúa: Viva El Príncipe Vol Ii),2011-11-01,10
10,Cristian Castro,Viva El Príncipe,2010-11-30,11
11,Cristian Castro,Viva El Príncipe (Deluxe Version),2010-11-30,13
12,Cristian Castro,El Culpable Soy Yo,2009-04-28,13
14,Cristian Castro,El Comienzo De La Historia,2009-01-01,10
15,Cristian Castro,El Indomable,2008-01-01,15
18,Cristian Castro,Días Felices,2005-11-15,10
19,Cristian Castro,Hoy Quiero Soñar,2004-11-23,12
0,Pereza,Esencial Pereza,2013-07-23,30
1,Pereza,Pereza 10 Años,2010-12-21,40
2,Pereza,Aviones,2009-08-25,17
3,Pereza,Aproximaciones,2007,16
4,Pereza,Los Amigos De Los Animales,2006,15
5,Pereza,Animales,2005-04-07,12
6,Pereza,Algo Para Cantar,2003-07-11,14
7,Pereza,Pereza,2001-03-12,12
8,Mon Band,Lo Que Me Gusta De Ti (Remasterizado),2020-06-26,1
9,Pereza,Pirata (Radio Edit),2010-03-09,1
10,Pereza,Violento Amor,2009-07-21,1
11,Pereza,Aproximación,2007-07-10,1
12,Various Artists,Versiones,2023-04-07,47
13,Various Artists,Música Española De Los 2000,2023-03-17,50
14,Various Artists,Pop En Español Para Bailar (Streaming Only),2023-03-17,54
15,Various Artists,Éxitos Del Pop En Español De Los Años 2000,2022-10-21,55
16,Various Artists,Lo Mejor Del Pop Rock En Español,2022-09-16,50
17,Various Artists,Exitos Pop Rock Español,2022-09-16,50
18,Various Artists,Rock Caluroso,2022-08-03,25
19,Various Artists,Limpiando A Todo Volumen,2022-07-29,25
0,Mägo de Oz,"Love And Oz, Vol. 2",2022-10-21,15
1,Mägo de Oz,Bandera Negra,2021-09-10,15
2,Mägo de Oz,Ira Dei,2019-03-08,17
3,Mägo de Oz,Diabulus In Opera (Live),2017-10-27,17
4,Mägo de Oz,Finisterra Ópera Rock,2015-11-13,20
5,Mägo de Oz,Ilussia,2014-10-21,13
6,Mägo de Oz,Celtic Land Of Oz,2014-03-25,11
7,Mägo de Oz,Celtic Land,2013-12-03,27
9,Mägo de Oz,"Hechizos, Pócimas Y Brujería",2012-11-16,13
10,Mägo de Oz,Love And Oz,2011-12-09,25
11,Mägo de Oz,Gaia Epilogo,2010-11-29,10
12,Mägo de Oz,Gaia Iii Atlantia,2010-04-05,16
13,Mägo de Oz,Barakaldo D.F.,2008-09-16,11
14,Mägo de Oz,La Ciudad De Los Arboles,2007-11-06,13
15,Mägo de Oz,A Costa Da Morte,2007,20
16,Mägo de Oz,Gaia Ii,2006-04-22,15
17,Mägo de Oz,Rarezas,2006,20
18,Mägo de Oz,Gaia Ii (Edicion Lujo),2005-12-13,17
19,Mägo de Oz,Madrid Las Ventas,2004,16
0,Fondo Flamenco,Flamenkito Puroh,2023-04-13,11
1,Fondo Flamenco,Edición Especial,2022-11-18,13
2,Fondo Flamenco,Maqueta 2005,2020-12-18,10
3,Fondo Flamenco,Surologia,2012-10-08,14
4,Fondo Flamenco,"Paren El Mundo, Que Me Bajo",2010-03-09,14
5,Fondo Flamenco,Las Cartas Sobre La Mesa,2008-12-08,14
6,Fondo Flamenco,Contracorriente,2007-10-15,11
7,Fondo Flamenco,Todo Un Gran Éxito,2007,8
8,Fondo Flamenco,Dos Días,2023-03-23,1
9,Fondo Flamenco,Vuelve,2023-01-26,1
10,Fondo Flamenco,Princesa,2022-10-27,1
11,Fondo Flamenco,Rompecabezas,2022-10-27,1
12,Fondo Flamenco,Suave (2022),2022-10-27,5
13,Fondo Flamenco,Acariciándote,2022-10-24,1
14,Fondo Flamenco,Tu Retrato,2022-10-23,1
15,Fondo Flamenco,Perdóname,2022-10-20,1
16,Fondo Flamenco,Mi Estrella Blanca,2020-12-11,1
17,Fondo Flamenco,El Salón,2012-06-18,1
18,Fondo Flamenco,El Ultimo Adios - Single,2010-11-27,1
19,Fondo Flamenco,Sueño Verdiblanco,2007,1
0,Los Delinquentes,Bienvenidos A La Época Iconoclasta,2009-05-12,13
1,Los Delinquentes,Recuerdos Garrapateros De La Flama Y El Carril,2006-07-10,19
2,Los Delinquentes,El Verde Rebelde Vuelve,2005-02-21,14
3,Los Delinquentes,Arquitectura Del Aire En La Calle,2003-06-09,12
4,Los Delinquentes,El Sentimiento Garrapatero Que Nos Traen Las Flores,2001,15
5,Los Delinquentes,Imprescindibles,2021-03-26,5
6,Los Delinquentes,El Voltereta,2010-06-01,2
7,Los Delinquentes,El Increíble Gorrión Mojado,2009-04-28,1
8,Los Delinquentes,Mortadelo Y Filemón (Canción De La Banda Sonora Mortadelo Y Filemón),2008-02-01,1
9,Los Delinquentes,De Los Matorrales,2006-08-18,1
10,Los Delinquentes,Esos Bichos Que Nacen De Los Claveles (Floro & Acosta Remix),2006-07-28,1
11,Los Delinquentes,Somos-Laberinto Del Ritmo,2006-04-21,1
12,Los Delinquentes,Ya Nadie Te Quiere,2005-10-21,1
13,Los Delinquentes,Chiclana,2005-07-15,1
14,Los Delinquentes,Después [Radio Edit] (Radio Edit),2005-04-01,1
15,Los Delinquentes,La Primavera Trompetera,2005-01-28,4
16,Los Delinquentes,La Primavera Trompetera (Radio Edit),2005-01-14,1
17,Los Delinquentes,La Niña De La Palmera,2003-05-09,1
18,Los Delinquentes,Obras Garrapateras: Colección Definitiva,2018-06-22,34
19,Various Artists,40 Éxitos: Rumba,2022-07-29,40
0,El Barrio,Atemporal,2022-12-01,14
1,El Barrio,El Danzar De Las Mariposas,2020-12-17,18
3,El Barrio,Las Costuras Del Alma,2017-10-27,13
4,El Barrio,Esencia (En Vivo En El Teatro Real),2015-11-06,15
5,El Barrio,Hijo Del Levante (Edición Deluxe),2014-10-21,18
6,El Barrio,Hasta El Fin De Los Tiempos,2012-12-10,52
7,El Barrio,Espejos,2011-10-24,14
8,El Barrio,Duermevela,2009-10-19,14
9,El Barrio,La Voz De Mi Silencio,2007-10-15,13
